,company,n_rounds,startfund,endfund,duration,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_9,invest_10,invest_11,invest_12,invest_13,invest_14,invest_15,invest_16,invest_17,invest_18,invest_19,invest_20,invest_21,invest_22,invest_23,invest_24,invest_25,invest_26,invest_27,invest_28,invest_29,invest_30,invest_31,time_gap_0-1,time_gap_1-2,time_gap_2-3,time_gap_3-4,time_gap_4-5,time_gap_5-6,time_gap_6-7,time_gap_7-8,time_gap_8-9,time_gap_9-10,time_gap_10-11,time_gap_11-12,time_gap_12-13,time_gap_13-14,time_gap_14-15,time_gap_15-16,time_gap_16-17,time_gap_17-18,time_gap_18-19,time_gap_19-20,time_gap_20-21,time_gap_21-22,time_gap_22-23,time_gap_23-24,time_gap_24-25,time_gap_25-26,time_gap_26-27,time_gap_27-28,time_gap_28-29,time_gap_29-30,time_gap_30-31,Company Status,Accountant,Banking Relationships,Company Founded Date,Total Funding to Date,indicator
2642,Integrated_Telecom_Technology_Inc,5,1992,1994,2,0.4,0.6,2.5,0.3,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,KPMG,,03/01/1992,4.33 USD Mil,3.0
2643,Repeater_Technologies_Inc,7,1995,2000,5,6.0,6.0,3.0,2.2,12.11,15.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,PricewaterhouseCoopers,Silicon Valley Bank,10/01/1983,49.64 USD Mil,3.0
2644,Telleo,2,1999,2000,1,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,Wells Fargo Bank,09/01/1999,19.00 USD Mil,10.0
2645,Charles_Chocolates,2,2006,2007,1,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/2005,1.80 USD Mil,3.0
2646,Logisticscom,3,2000,2001,1,30.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,PricewaterhouseCoopers,Fleet Bank,01/01/2000,55.00 USD Mil,4.0
2647,Organic_Waste_Technologies_Inc,5,1989,1994,5,2.3,0.57,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,PricewaterhouseCoopers,,08/01/1987,4.87 USD Mil,3.0
2648,Penson_Worldwide_Inc,4,2004,2007,3,12.8,12.2,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,BDO Seidman,,01/01/1995,35.00 USD Mil,7.0
2649,Progenics_Pharmaceuticals_Inc,2,1995,2005,10,5.67,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,PricewaterhouseCoopers,Chemical Bank,12/01/1986,21.45 USD Mil,8.0
2650,govWorks_Inc,3,1999,2000,1,1.0,18.4,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,PricewaterhouseCoopers,Citibank,01/01/1998,58.65 USD Mil,8.0
2651,Envestnet_Inc,6,2000,2008,8,11.4,23.5,7.0,5.5,0.95,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,Ernst & Young,Harris Bank,01/01/1999,57.35 USD Mil,7.0
2652,StemCyte_Inc,7,2002,2009,7,7.4,4.98,2.5,3.0,9.05,1.83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1997,28.75 USD Mil,8.0
2653,Cytura_Corporation,2,2001,2002,1,11.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,01/01/1998,12.25 USD Mil,8.0
2654,VIEO_Inc,5,2001,2005,4,20.0,10.0,14.4,5.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,PricewaterhouseCoopers,Silicon Valley Bank,01/01/1994,62.90 USD Mil,8.0
2655,Pulse_Metric_Inc,3,1999,2002,3,2.25,5.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Bank of America,01/01/1990,7.37 USD Mil,10.0
2656,Topica_Inc,7,1998,2006,8,0.7,3.8,12.0,30.0,2.1,2.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Silicon Valley Bank,01/01/1998,51.91 USD Mil,8.0
2657,DTI_Holdings_Inc,4,2000,2000,0,,27.0,0.78,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,01/01/1997,27.78 USD Mil,4.0
2658,Bluefire_Security_Technologies_Inc,12,2001,2008,7,1.0,3.55,2.5,13.08,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,PricewaterhouseCoopers,Mercantile Bank,,20.13 USD Mil,8.0
2659,Softworld_Services_Corp,4,1995,1996,1,3.11,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1989,20.11 USD Mil,8.0
2660,Yack_Inc,5,1997,2000,3,1.1,5.0,4.0,18.5,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Ernst & Young,Citibank,01/01/1997,38.80 USD Mil,8.0
2661,Jasper_Technologies_Inc,8,2006,2014,8,20.6,25.0,21.18,10.0,10.0,20.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,01/01/2004,196.78 USD Mil,8.0
2662,InPore_Technologies_Inc,2,2010,2010,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1996,- USD Mil,3.0
2663,AirvaNA_Inc,5,2000,2010,10,10.9,30.0,40.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Ernst & Young,,01/01/2000,90.90 USD Mil,3.0
2664,Modiv_Media_Inc,4,2007,2009,2,8.0,2.5,10.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,Silicon Valley Bank,01/01/2007,23.13 USD Mil,8.0
2665,Protostar_Inc,1,1999,1999,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,U.S. Bancorp Piper Jaffray,01/01/1999,3.00 USD Mil,10.0
2666,Webcom_Group_Inc,8,1999,2018,19,4.1,11.86,47.8,10.0,7.0,4.0,,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LBO,Ernst & Young,Silicon Valley Bank,03/02/1999,"2,084.76 USD Mil",8.0
2667,KnowledgeFirst_Inc,3,1999,2000,1,5.63,4.56,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,PricewaterhouseCoopers,Silicon Valley Bank,01/01/1999,22.19 USD Mil,10.0
2668,IOWorldMedia_Inc,1,1995,1995,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,KPMG,First Union National Bank,04/01/1992,11.00 USD Mil,8.0
2669,Cybiko_Inc,2,2000,2001,1,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,KPMG,Citibank,01/01/1999,25.00 USD Mil,8.0
2670,NuoDB_Inc,8,2010,2018,8,2.0,3.42,14.18,,9.5,17.0,4.8,30.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/2010,81.45 USD Mil,8.0
2671,Amicus_Therapeutics_Inc,10,2002,2013,11,2.5,18.0,13.0,27.5,27.5,35.95,24.05,0.37,6.68,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,Ernst & Young,,02/04/2002,170.54 USD Mil,3.0
2672,BuyTrek_Inc,1,2000,2000,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,KPMG,,07/01/1999,2.50 USD Mil,10.0
2673,Intellirecords,1,2000,2000,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,,01/01/2000,1.50 USD Mil,3.0
2674,TheraTx_Inc,9,1990,1995,5,0.6,0.3,4.0,8.03,0.2,0.2,1.41,0.27,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Ernst & Young,,07/01/1989,15.04 USD Mil,8.0
2675,Multum_Information_Services_Inc,2,1995,1997,2,10.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,Merrill Lynch & Co.,01/01/1992,17.20 USD Mil,8.0
2676,Veripost_Inc,1,2000,2000,0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,KPMG,Silicon Valley Bank,,3.50 USD Mil,8.0
2677,Octiv_Inc,6,2001,2005,4,5.0,1.0,1.09,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,PricewaterhouseCoopers,Silicon Valley Bank,11/01/1999,7.09 USD Mil,8.0
2678,Vega_Vista_Inc,2,1997,2000,3,1.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,Deloitte & Touche,Silicon Valley Bank,08/01/1997,6.40 USD Mil,10.0
2679,Powercell_Corporation,8,1995,2000,5,0.5,5.0,1.0,3.2,,4.0,3.6,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,BankBoston,01/01/1993,54.80 USD Mil,3.0
2680,Digital_Bees_Inc,3,2000,2002,2,7.8,4.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,,03/01/2000,14.40 USD Mil,10.0
2681,Contextual_Inc,1,2000,2000,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,Ernst & Young,Imperial Bank,08/01/1999,11.00 USD Mil,10.0
2682,Occupational_Health__Rehabilitation_Inc,5,1992,1996,4,2.0,2.0,1.0,0.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,PricewaterhouseCoopers,,01/01/1992,14.10 USD Mil,8.0
2683,Image_Process_Design_Inc,2,1998,2016,18,9.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1991,9.65 USD Mil,8.0
2684,metaSENSORS_Inc,10,1999,2003,4,1.4,4.3,0.25,0.45,0.1,0.2,0.1,,0.06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,PricewaterhouseCoopers,Silicon Valley Bank,01/01/1997,6.86 USD Mil,10.0
2685,Blipify_Inc,2,2010,2010,0,11.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,12/11/2009,22.30 USD Mil,8.0
2686,Network24_Communications_Inc,1,1999,1999,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,10/01/1997,6.00 USD Mil,4.0
2687,Relievant_MedSystems_Inc,12,2006,2018,12,5.05,4.0,20.0,25.53,3.0,,1.55,,0.36,22.16,36.0,57.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/2004,175.39 USD Mil,3.0
2688,MedVentive_Inc,8,2006,2011,5,4.75,3.55,4.86,4.14,1.0,,9.56,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,Feely & Driscoll,Bank of America,01/01/1997,30.30 USD Mil,8.0
2689,Inc_Research_LLC,10,1996,2014,18,1.0,2.5,5.0,11.43,3.0,11.0,7.8,313.42,232.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,2,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Went Public,Ernst & Young,Silicon Valley Bank,01/01/1998,587.15 USD Mil,8.0
2690,Accu_Tech_Corp,1,1996,1996,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1984,0.20 USD Mil,8.0
2691,Ovation_Products_Corp,5,2002,2010,8,1.35,5.0,,1.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Active,,,01/01/1996,7.60 USD Mil,3.0
2692,Aravox_Technologies_Inc,4,1999,2001,2,2.5,1.5,3.45,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,PricewaterhouseCoopers,Silicon Valley East,09/09/1999,18.00 USD Mil,8.0
2693,Wireless_30,1,2000,2000,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,J.P. Morgan Chase & Co.,02/01/2000,4.00 USD Mil,8.0
2694,itrust,1,1998,1998,0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defunct,,,01/01/1997,2.25 USD Mil,10.0
2695,PacketMotion_Inc,8,2004,2010,6,2.02,5.04,14.03,5.97,7.5,5.0,,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acquisition,,,12/01/2001,42.25 USD Mil,8.0
